text,label
"Range and Interquartile Range from a List of Data Calculate the range from a list of data What is the range of the following numbers?      0.31,0.30,0.331  0.21","397    When calculating the range does not reorder th...
Name: MisconceptionName, dtype: object"
"Sharing in a Ratio Given information about one part, work out other parts The ratio of adults to children at a party is 1 : 4 There are 20 adults. How many children are there? 20","2071    Shares equally instead of in given ratio
Name: MisconceptionName, dtype: object"
Factorising into a Double Bracket Factorise a quadratic expression in the form x² + bx + c When factorising x^2+6 x+8 we need two numbers that: Add to give 8 and multiply to give 6,"2142    Does not know that to factorise a quadratic ex...
Name: MisconceptionName, dtype: object"
"Sharing in a Ratio Given information about one part, work out the whole The ratio of cars to bikes in a housing estate is 5: 2 If there are 7 0 cars, how many vehicles (cars and bikes) are there in total? 72","806    Thinks the number in the ratio is the total
Name: MisconceptionName, dtype: object"
Simplifying Fractions Simplify fractions that simplify to a non-unit fraction Tom and Katie are arguing about how to leave answers to some fractions questions they are working on.  Tom says he is going to leave one of his answers as 143/2  Katie says she is going to leave one of her answers as 4.2/9  Who is correct? Neither is correct,"820    Does not know that you can leave a fraction in...
Name: MisconceptionName, dtype: object"
"Length Scale Factors in Similar Shapes Solve length problems involving similar shapes where the missing length is the longer one The shape below has a perimeter of p. If the length of all the sides are doubled, what is the perimeter of the enlarged shape? ![A trapezium]() Not enough information","449    Does not realise we can scale the perimeter as...
Name: MisconceptionName, dtype: object"
"Dividing Fractions Identify non-unit fractions when part of a shape What should replace the question mark? ![A bar split into 8 equal parts. 3 of the parts are shaded, and the total length of these 3 parts is labelled 3/4. The total length of 6 parts is labelled with a question mark.]() 6","1976    When multiplying a fraction by an integer, mul...
Name: MisconceptionName, dtype: object"
"Estimation Round numbers to an appropriate degree to estimate the answer to a calculation Without working out the exact answer, use estimation to decide which of the following answer is the most likely to be correct      397 ÷ 209  1.533 …","1379    Rounds down instead of up
Name: MisconceptionName, dtype: object"
"Function Machines Determine the function of a single function machine used to create an algebraic expression Tom and Katie are discussing this function machine ![A function machine with 3 rectangles in a row, joined by arrows pointing from left to right. The first rectangle on the left has ""input"" written above it and ""m"" written inside it. The middle rectangle is empty and the final rectangle has ""output"" written above it and ""4m"" written inside it.]() Tom says the function could be +3 m  Katie says the function could be × 4  Who do you agree with? Neither is correct","2504    Does not realise that two letters together, or...
Name: MisconceptionName, dtype: object"
"Trial and Improvement and Iterative Methods Carry out the first stage in an iteration solution x_n+1=5-1/x_n  Using a starting value of x_1=2, what is the value of x_2 ?  4.7777 …","1631    When asked for a specific term in a sequence g...
Name: MisconceptionName, dtype: object"
Converting between Decimals and Percentages Convert decimals less than 1 with 1 decimal place to percentages Convert this decimal to a percentage      0.6  0.006 %,"1973    Divides instead of multiplies when converting ...
Name: MisconceptionName, dtype: object"
Multiplying Fractions Multiply proper fractions in the form: Fraction × Fraction 6/7×2/3=? 8/21,"317    When multiplying fractions, adds the numerator...
Name: MisconceptionName, dtype: object"
Transformations of functions in the form f(x) Identify horizontal translations in the form f(x) = for non-trigonometric functions What transformation maps the graph of y=f(x) to the graph of y=f(x-3) Translation by vector [[ -3;  0 ]],"1312    Believes f(x) + a translates the function righ...
Name: MisconceptionName, dtype: object"
Expanding Single Brackets Multiply a single term over a bracket where the term on the outside contains a letter and the inside contains a linear expression Multiply out the brackets: m(2 m-7) 3 m-7 m,"751    Believes you add the terms together when multi...
Name: MisconceptionName, dtype: object"
Angles in Polygons Find missing angles in a parallelogram What is the size of angle q ? ![A parallelogram with an angle of 120 degrees in the top left corner find the angle q which is opposite in the bottom right corner of the shape.]() Not enough information,"2432    Does not know the properties of a parallelogram
Name: MisconceptionName, dtype: object"
Linear Sequences (nth term) Continue linear sequences expressed as patterns by drawing the next pattern How many squares will the next term in this sequence have? ![A diagram showing the first 3 patterns in a sequence.  Pattern 1 contains 3 squares in this arrangement :.   Pattern 2 contains 5 squares in this arrangement ::. Pattern 3 contains 7 squares in this arrangement :::.]() 14,"1055    Does not notice all changes in a sequence of v...
Name: MisconceptionName, dtype: object"
Mental Multiplication and Division Solve problems that combine addition or subtraction with multiplication Sara has £ 2.79. Rhys has 3 times as much as Sara. How much do they have altogether? Which calculation would not find the answer? £ 2.80 × 4-£ 0.04,"1066    Does not think that the compensation strategy ...
Name: MisconceptionName, dtype: object"
Writing Ratios Express pictorial representations of objects as a ratio ![A group of six squares and three circles]() What is the ratio of squares to circles? 3: 6,"105    Mixes up sides of a ratio
Name: MisconceptionName, dtype: object"
"Linear Equations Solve linear equations with the variable appearing on both sides, with all positive integers Solve the equation: 12 d-3=6 d+3 d=1/3","1214    When solving an equation, uses the same operat...
Name: MisconceptionName, dtype: object"
Simplifying Surds Recognise when a square root is a surd and when it is not Which of the following is not a surd? √(51),"1459    Does not recognise that a surd will simplify t...
Name: MisconceptionName, dtype: object"
Writing Ratios Convert fractions to ratios 3/7 of a group of students are boys. What would be a possible ratio of boys to girls? 4: 3,"2262    Gets order of ratio wrong
Name: MisconceptionName, dtype: object"
"Gradient as change in y over change in x Given a line segment, calculate the gradient where the gradient is a positive integer What is the gradient of this line? ![A set of axes with a graph drawn on. The graph passes through the following points: (-3,-3) (-2,-2) (-1,-1) (0,0) (1,1) (2,2) and (3,3).]() x","2127    Thinks the gradient of a line includes the var...
Name: MisconceptionName, dtype: object"
"Inequalities on Number Lines Represent a linear inequality with a single tail on a numberline Which inequality is represented by the diagram? ![A number line with a filled in circle above 1with an arrow coming out of it over the numbers 2, 3, 4, 5 etc.]() x ≤ 1","1880    Mixes up greater than and less than symbols
Name: MisconceptionName, dtype: object"
"Volume of Prisms Estimate the volume or capacity of an object Each of these measurements matches one of these objects. ![An image of 4 objects and 4 measurements. The objects are an egg cup, a cereal box, a chest of drawers and a piggy bank. And, the measurements are 87 cm^3, 1013 cm^3, 4172 cm^3 and 197,177 cm^3.]() Which measurement most likely matches the egg cup? 197177  cm^3","233    Cannot estimate the relative volume order, for...
Name: MisconceptionName, dtype: object"
Properties of Polygons Identify a kite from a description of the properties Which of the following quadrilaterals could not be classified as a kite? None of them are kites,"1370    Does not believe a shape can have two correct ...
Name: MisconceptionName, dtype: object"
"Multiplying and Dividing Negative Numbers Carry out division  problems involving one negative integer Tom and Katie are trying to write different calculations for the diagram on the left. Tom writes: -3 ×(-8)=-24 Katie writes: (-24)/-3=-8 Who is correct? ![A diagram showing an arrow to the left, marked with a value of -24. Underneath this arrow there is a smaller arrow, still pointing to the left, that is a third of the length of the larger arrow]() Only Katie","1597    Believes multiplying two negatives gives a neg...
Name: MisconceptionName, dtype: object"
"Writing Formula Write a formula to describe a situation Sally the electrician charges a call-out fee of £ 40 and then £ 15 per hour that the job takes.  If a job takes n hours, which formula would help work out the cost (C) of hiring Sally? C=40 n+15","727    Gets their constants and coefficients the wron...
Name: MisconceptionName, dtype: object"
"Probability of Single Events Assign probabilities to single events using percentages This five-sided spinner is fair. What is the probability of spinning a 3 ? Give your answer as a percentage ![A five sided spinner labelled with 1, 1, 2, 3 and 4]() 25 %","2330    Rounds incorrectly by changing multiple place ...
Name: MisconceptionName, dtype: object"
Converting Mixed Number and Improper Fractions Convert from mixed number fractions to improper fractions Convert 3 1/5 to an improper fraction. 15/5,"2579    Forgets to add the numerator when converting f...
Name: MisconceptionName, dtype: object"
"Names and Properties of 3D Shapes Identify and count the faces, vertices and edges of a 3D shape How many edges does this shape have? ![Δ]() 3","1608    Believes parts of a 3D diagram that look strai...
Name: MisconceptionName, dtype: object"
Simplifying Expressions by Collecting Like Terms Simplify algebraic expressions to maintain equivalence by collecting like terms involving three or more linear variables Simplify the following expression by collecting like terms 6 x-2 y-z+3 y Does not simplify,"436    Does not understand when like terms can be col...
Name: MisconceptionName, dtype: object"
"Time Series and Line Graphs Read values off a displacement-time graph How far away from home was Rachel at 12:15? ![A line graph with title ""A graph to show the distance Rachel travels from her home on her daily run.""  The x-axis is titled ""Time"" and is labelled with times from 0800 to 1300 in steps of 1 hour, with the axis going half an hour beyond 1300. The y-axis is titled ""Distance from home (Km)"" and the scale is from 0 to 8 in steps of 1km. The following points are plotted and joined together: (0800, 0), (0830, 2), (0900, 3.5),(1000, 6), (1030, 7), (1100, 7.5),(1230, 7.5),(1300, 4.5), (1330, 0).        ]() 750  m","2132    Thinks there are 100m and a km
Name: MisconceptionName, dtype: object"
Place Value Recognise the place value of each digit in integers What is the value of the 3 in the number below? 43075 30,"2375    Does not equate the value of a number with the...
Name: MisconceptionName, dtype: object"
"Estimation Round numbers to an appropriate degree to estimate the answer to a calculation Tom and Katie are discussing using estimation when multiplying Tom says 82 × 4<320 Katie says 41 × 8>320 Without calculating the exact answers, who is correct? Only Tom","1449    Believes rounding numbers down would give an o...
Name: MisconceptionName, dtype: object"
"Function Machines For a given input find the output of a function machine ![A function machine with 4 rectangles in a row, joined by arrows pointing from left to right. The first rectangle on the left has ""input"" written above it and ""8"" written inside it. The next rectangle has ""✕2"" written inside it, the next rectangle has ""−1"" written inside it and the final rectangle on the right is empty and has ""output"" written above it.]() What is the output of this function machine? 14","77    Does not follow the arrows through a function ...
Name: MisconceptionName, dtype: object"
Algebraic Proof Prove statements involving multiples On what line is the first mistake when proving (n+1)^2-(n-1)^2 is divisible by 4 ? n^2+2 n+1-(n^2-2 n+1) Line 1 n^2+2 n+1-n^2-2 n+1 Line 2      2   Line 3 Line 1,"583    Ignores negative sign when expanding bracket
Name: MisconceptionName, dtype: object"
"Converting Mixed Number and Improper Fractions Identify non-unit fractions when part of a shape What mixed number fraction is represented below? ![Four bars, each split into six equal parts. In three of the shapes, all six parts are shaded. In the fourth shape, five out of six parts are shaded.]() 23/6","687    Confused mixed numbers with improper fractions
Name: MisconceptionName, dtype: object"
Substitution into Formula Substitute positive integer values into expressions involving no powers or roots When h=15 and j=3 Which of the following pairs of statements is true? [ h(j+2)=32; h(2+j)=23 ],"1336    Does not realise addition is commutative
Name: MisconceptionName, dtype: object"
"Real Life Graphs Read values off a real life graph The graph can be used to work out how much Kay's company pays her for travel.  Kay’s company paid her £ 100  How many miles did she travel? ![The graph shows distance in miles on the x axis and amount in pounds on the y axis. The graph consists of a straight line, starting at the origin (0,0) and passing through the points (20,16) and (25,20)]() 100","11    When reading value from graph, reads from the ...
Name: MisconceptionName, dtype: object"
"Basic Angle Facts (straight line, opposite, around a point, etc) Find missing angles in an isosceles triangle What is the size of angle w ? ![An isosceles triangle with one of the base angles labelled with a w and the angle vertically opposite the vertex angle labelled with 27 degrees]() 54^","1791    Does not know that vertically opposite angles ...
Name: MisconceptionName, dtype: object"
Angles in Triangles Find missing angles in a scalene triangle What is the size of angle k ? ![A triangle with one angle of 40 degrees. One angle of 32 degrees and the third angle is labelled k. ]() 118,"699    When “borrowing” during a subtraction problem,...
Name: MisconceptionName, dtype: object"
Expanding Double Brackets Expand two brackets with linear terms in the form (ax + b)² Expand and simplify: (2 y-3)^2 4 y^2+9,"1872    Believes they only need to multiply the first ...
Name: MisconceptionName, dtype: object"
"Basic Angle Facts (straight line, opposite, around a point, etc) Find missing angles using vertically opposite angles What is the size of angle y ? ![A diagram showing 3 lines crossing at a point to form 6 angles. One angle is marked as 43 degrees. Another angle is marked as y. There are two blank angles between each marked angle.]() Not enough information","1791    Does not know that vertically opposite angles ...
Name: MisconceptionName, dtype: object"
"Writing Expressions Write algebraic expressions with correct algebraic convention Which of the following is the correct way of writing: p divided by q, then add 3 using algebraic convention? p-q+3","1875    Has used a subtraction sign to represent division
Name: MisconceptionName, dtype: object"
Dividing Fractions Divide proper fractions in the form: Fraction ÷ Integer Calculate 2/5÷ 3 6/15,"1621    When dividing a fraction by an integer, multip...
Name: MisconceptionName, dtype: object"
Written Division Interpret and carry out mental division using a bar model Find the value of M. ![Horizontal blue bar divided into 5 equal sections. Every section is labelled with M. A curly bracket shows that 4 of the sections sum to 420.]() 1680,"1814    Confusion over whether multiplication or divis...
Name: MisconceptionName, dtype: object"
Rounding to Decimal Places Round numbers to two decimal places 0.009753 What is this number rounded to 2 decimal places? 0.00,"1379    Rounds down instead of up
Name: MisconceptionName, dtype: object"
Parallel Lines Recognise the notation for parallel lines This notation means that these two lines are: ![Pair of parallel lines]() Horizontal,"1480    Does not recognise the notation for parallel s...
Name: MisconceptionName, dtype: object"
Mental Multiplication and Division Multiply a decimal by an integer 9.4 × 50= 4700,"2055    When multiplying a decimal by an integer, igno...
Name: MisconceptionName, dtype: object"
Properties of Quadrilaterals Recognise the notation for parallel lines The arrows tell us that these two sides are... ![Parallelogram PQRS with sides QR and PS labelled with arrows]() Equilateral,"423    Does not know the meaning of equilateral
Name: MisconceptionName, dtype: object"
Simultaneous Equations Solve linear simultaneous equations requiring no scaling of expressions Solve the following pair of simultaneous equations: [ 3 x+2 y=14; 2 x+2 y=10 ] [ x=4; y=2 ],"2119    Ignores the negative sign
Name: MisconceptionName, dtype: object"
"Range and Interquartile Range from a List of Data Calculate the range from a list of data Tom and Katie are discussing the 5 plants with these heights:      23  cm,    17  cm,    40  cm,    25  cm,    31  cm   Tom says if all the plants doubled in height, the range wouldn't change.  Katie says if all the plants grew by 12  cm each, the range wouldn't change. Who do you agree with? Neither is correct","1073    Believes if you add the same value to all numb...
Name: MisconceptionName, dtype: object"
Writing Expressions Write algebraic expressions with correct algebraic convention Which answer shows the following calculation using the correct algebraic convention? c ÷(h+4) h+4/c,"1542    Believes that a fraction means dividing the de...
Name: MisconceptionName, dtype: object"
Expanding Single Brackets Multiply a single term over a bracket where the term on the outside contains a letter and the inside contains a linear expression Multiply out the brackets: m(m-2) m^2-2,"220    Only multiplies the first term in the expansio...
Name: MisconceptionName, dtype: object"
Factors and Highest Common Factor Identify factors of a number            Multiple of 4     Not a multiple of 4   Factor of 60     A     B   Not a factor of 60     C     D    In which box should you place 3 0 ? D,"331    Does not understand the term factor
Name: MisconceptionName, dtype: object"
BIDMAS Insert brackets to make a calculation correct Add brackets to this calculation to make the answer 7. 16-6+4 ÷ 2 16-6+(4 ÷ 2),"1507    Carries out operations from left to right rega...
Name: MisconceptionName, dtype: object"
"Names and Properties of 3D Shapes Identify and count the faces, vertices and edges of a 3D shape ![Line drawing of a triangular prism]() How many faces does this prism have? 3","1927    Does not know the definition of a prism
Name: MisconceptionName, dtype: object"
Time Convert from years to days 1 leap year =□ days 365,"1322    Does not know how many days are in a leap year
Name: MisconceptionName, dtype: object"
Rounding to Significant Figures Round numbers between 0 and 1 to two significant figures 0.009753  What is this number rounded to 2 significant figures? 0.0097,"1402    Rounds down instead of up when next digit is 5
Name: MisconceptionName, dtype: object"
Multiplying and Dividing with Decimals Divide a decimal by an integer 0.1 ÷ 4= 0.25,"1619    When dividing a decimal by a whole number, ign...
Name: MisconceptionName, dtype: object"
Substitution into Formula Substitute into simple formulae given in words To work out the area of a triangle you multiply the base by the perpendicular height and then halve your answer. What is the area of this triangle? ![Triangle with base b=5cm and perpendicular height h=3cm]() 30  cm^2,"1663    Thinks halving is the same as multiplying by 2
Name: MisconceptionName, dtype: object"
"BIDMAS Use the order of operations to carry out calculations involving addition, subtraction, multiplication, and/or division Problem P: 6 ÷ 3+5= Problem Q: 6 ÷ 3 × 5=  Which calculation should you do first in each problem? Problem P: 6 ÷ 3 Problem Q: 3 × 5","2306    Applies BIDMAS in strict order (does not reali...
Name: MisconceptionName, dtype: object"
"Angles in Polygons Understand the terms equilateral and regular, and recognise the notation for regular polygons Which quadrilateral below is a regular polygon? ![Rectangle]()","255    Does not know the meaning of the word regular 
Name: MisconceptionName, dtype: object"
Standard Form Write numbers between 0 and 1 in standard form Write the following number in standard form:      0.00506  5.06 × 10^-5,"702    When changing a number to standard form omits ...
Name: MisconceptionName, dtype: object"
"Ordering Decimals Read a decimal on a scale where the required measurement is marked by a dash between two numbers ![A horizontal number-line with 9 vertical, equally spaced, dashes representing the position of numbers. ""0"" above the 1st dash and ""2"" above the 9th dash are the only numbers marked on the line. A red arrow is pointing to the 7th dash.]() What number is the arrow pointing to? 1.6","1047    Estimates a measurement on a diagram rather th...
Name: MisconceptionName, dtype: object"
Laws of Indices Raise a positive integer to a positive integer power Which of the following is a power of 4 ? 8,"968    Confuses powers and multiples
Name: MisconceptionName, dtype: object"
Adding and Subtracting with Decimals Subtract decimals where the numbers involved have a different number of decimal places 0.51-0.202= 0.318,"699    When “borrowing” during a subtraction problem,...
Name: MisconceptionName, dtype: object"
"Basic Angle Facts (straight line, opposite, around a point, etc) Find missing angles using vertically opposite angles What is the size of angle p ? ![3 intersecting lines. Towards the top of the image two of the lines intersect and at this point there are two marked angles, 138 degrees and 42 degrees. The angle opposite the 42 degree angle is marked p]() Not enough information","1791    Does not know that vertically opposite angles ...
Name: MisconceptionName, dtype: object"
Adding and Subtracting Fractions Add proper fractions with different denominators where one is a multiple of the other Calculate: 2/9+1/3 1/6,"234    Subtracts instead of adds
Name: MisconceptionName, dtype: object"
"Square Roots, Cube Roots, etc Calculate the square root of a number What is the square root of nine? 18","2316    Mixes up squaring and multiplying by 2 or doub...
Name: MisconceptionName, dtype: object"
"Reflection Reflect an object or a point in a horizontal line with the line of reflection drawn, where the line of reflection lies on the edge or outside the object Tom and Katie are arguing about how to reflect the object in the line of reflection. Who reflects it correctly? ![A grid with a left-leaning parallelogram drawn in the upper half and a blue line across the middle, marked 'line of reflection'. ]() ![Tom does this: an image of a grid with a left-leaning parallelogram drawn in the upper half, a blue line across the middle and a left-leaning parallelogram drawn immediately below. ]() ![Katie does this: An image of a grid with a left-leaning parallelogram drawn in the upper half, a blue line across the middle and a left-leaning parallelogram drawn one line down from the blue line. ]() Both Tom and Katie","1990    Fails to reflect across mirror line
Name: MisconceptionName, dtype: object"
Volume of Prisms Identify cross sections of 3D shapes This is the uniform cross-section of solid Q.  Which of the following could shape Q be? ![A rectangle.]() Cylinder,"1083    Does not know the meaning of uniform cross sec...
Name: MisconceptionName, dtype: object"
Volume and Capacity Units Identify a unit of length George has answered a question on perimeter and worked out an answer of 310.  Behind the star he has written the units that he used.  Which of the following units is definitely wrong? 310 f t,"719    Does not recognise feet (ft) as a unit of length
Name: MisconceptionName, dtype: object"
"Fractions of an Amount Calculate the whole amount, given a fraction of the amount What should replace the star? 1/3 of=27 9","1403    When two digits multiply to 10 or more during ...
Name: MisconceptionName, dtype: object"
Substitution into Formula Substitute negative integer values into formulae involving powers or roots F=3^a  What is the value of F when a=-5 ? -15,"1792    Has multiplied the base number and the power
Name: MisconceptionName, dtype: object"
"Plotting Quadratics from Tables of Values Given a negative x value, find the corresponding y value for curves in the form y = x² + bx + c This is part of a table of values for y=x^2-2 x+1  What should replace the star?  x     -3   y         -2","82    Believes the square of a negative will also be...
Name: MisconceptionName, dtype: object"
"Factorising into a Double Bracket Factorise a quadratic expression in the form x² + bx + c When x^2+9 x+14 is factorised, what will appear in the box below? ![Bracket (x+2) and a rectangular box beside it where the second bracket should be.]() (x-7)","974    Believes multiplying a positive by a negative ...
Name: MisconceptionName, dtype: object"
"Written Multiplication Multiply 3 digit integers by 2 digit integers using long multiplication What is a correct way to set up this problem to solve it using long multiplication?      426 × 82  ![426 multiplied by 82 set out to perform long multiplication. 426 is written in 3 columns with 400 in the first column, 20 in the second column and 6 in the third column. 82 is written underneath this, with 80 under 20 and 2 under 6.]()","1626    Has partitioned the digits when doing long mul...
Name: MisconceptionName, dtype: object"
"Angle Facts with Parallel Lines Identify a transversal Line X Y is... ![A pair of parallel lines are drawn with the arrows pointing up to the left. A straight red line, XY, is drawn so that it diagonally crosses the pair of parallel lines. The red line rises from X on the left up to Y.]() Skew","680    Does not know the term transversal
Name: MisconceptionName, dtype: object"
"Properties of Quadrilaterals Describe the properties of a rhombus A B C D is a rhombus. Which lines must be perpendicular? ![Parallelogram with the vertices labelled A, B, C and D]() None of them","2493    Does not know the properties of a rhombus
Name: MisconceptionName, dtype: object"
"Properties of Triangles Identify and count the faces, vertices and edges of a 3D shape ![An orange cube]() How many faces does this cube have? 8","450    Confuses the terms faces and vertices
Name: MisconceptionName, dtype: object"
"Squares, Cubes, etc Calculate the square root of a number What is the value of the missing number? ![ 2|c|15^2   □^2     2   ]() 40.5","2248    Halves when asked to find the square root
Name: MisconceptionName, dtype: object"
"Reflection Reflect an object or a point in a horizontal line with the line of reflection drawn, where the line of reflection lies on the edge or outside the object The triangle is reflected in the dashed line. What are the new coordinates of point P ? ![A set of axes: x-axis from -1 to 5, y-axis from -3 to 4. Three points are plotted and joined to make a triangle: (2, 2), (4, 2), (3, 3). Point (3, 3) is labelled with the letter ""P"". The line y=1 is shown with a purple dashed line. ]() (3,-3)","1990    Fails to reflect across mirror line
Name: MisconceptionName, dtype: object"
Writing Expressions Use brackets to write function machines as calculations Jo and Paul are arguing about the result of this Function Machine: Jo says the output is: n/5+3 Paul says the output is: n+3/5 Who is correct? ![A function machine showing an input of n and operations divide by 5 and add 3]() Both Jo and Paul,"77    Does not follow the arrows through a function ...
Name: MisconceptionName, dtype: object"
"Ordering Negative Numbers Order negative decimals with the same number of digits Here are the depths below sea level of 3 creatures: Tuna: -2.6 m Ray: -6 m Ling: -1.5  m Arrange their depths in ascending order, starting with the deepest [ 1^st  Ling; 2^nd  Tuna;  3^rd  Ray ]","2185    Believes negative numbers with a larger absolu...
Name: MisconceptionName, dtype: object"
Naming Co-ordinates in 2D Identify a rectangle when presented non-conventionally ![A rhombus drawn on a grid]() What shape do you get if you join up the midpoints of the sides of this shape? Kite,"1180    Does not know the properties of a rectangle
Name: MisconceptionName, dtype: object"
Writing Expressions Recognise and name an equation Which of the following is the most appropriate word to describe: 6-3 g=3 Term,"68    Confuses a term with an equation
Name: MisconceptionName, dtype: object"
"Parallel Lines Recognise perpendicular lines Tom and Katie are discussing this pair of lines Tom says they are parallel Katie says they are perpendicular Who do you agree with? ![Two blue lines, each with a small red line marked across them about halfway up. The two blue lines do not touch, but they are closer together at one end.]() Only Katie","281    Thinks that if two lines do not intersect on a...
Name: MisconceptionName, dtype: object"
"Time Series and Line Graphs Interpret continuous data using a line graph This graph shows how much a block of ice melted over time. ![A line graph with the x-axis titled ""Time (minutes)"". The x-axis scale is labelled from 0 to 5 in steps of 1 minute. The y-axis is titled ""Water depth (cm)"" and the scale is labelled from 0 to 12 in steps of 2. The following points are plotted and joined together: (0, 0),(1,1),(2, 3),(3, 6),(4, 9),(5, 10).       ]() What was the difference between the first minute and third minute? 2  cm","11    When reading value from graph, reads from the ...
Name: MisconceptionName, dtype: object"
Laws of Indices Raise an integer to a positive non-unit fraction power (27)^4/3=? 12,"823    Assumes they multiply by the numerator of frac...
Name: MisconceptionName, dtype: object"
"Basic Angle Facts (straight line, opposite, around a point, etc) Recognise the angles around a point relationship What is the relationship between these two angles? ![θ]() They add together to make      180 ","2266    Believes angles around a point sum to 180
Name: MisconceptionName, dtype: object"
Multiplying and Dividing with Decimals Divide two decimals with the same number of decimal places 0.4 ÷ 0.8= 0.32,"1074    Multiplies rather than divides
Name: MisconceptionName, dtype: object"
"Other Graphs-Others Read values from piecewise functions Tom has correctly drawn the graph of the following function: y={[   P  for  0 ≤ x<Q; 2.5  for  2 ≤ x<4; 1  for  4 ≤ x ≤ 6 ].  What are the values of P and Q? ![The graph is three separate horizontal lines. It goes from (0,3.5) to (2, 3.5), then (2, 2.5) to (4, 2.5) and the last section is from (4, 1) to (6, 1)]() [   P=2; Q=3.5 ]","1035    When multiplying a decimal less than 1 by an i...
Name: MisconceptionName, dtype: object"
Function Machines Solve a non-linear equation using a function machine Which function machine will solve the equation x^2+5=14 ? ![A function machine showing x as the input then x2 then +5 to give 14 as the output. Then a reverse function machine underneath showing 14 (the output) now as the input  -5 and then divide by 2](),"2316    Mixes up squaring and multiplying by 2 or doub...
Name: MisconceptionName, dtype: object"
"Averages and Range from Frequency Table Interpret numbers in a frequency table  TVs     Frequency     TVs × Frequency   0     5     0   1     8     8   2     7     14   3     4     12   4     4     16    The table shows the numbers of TVs in the households of students in a class.  What does the ""14"" represent? The mean number of TVs in the 7 households","1457    Does not understand the interpretation of the ...
Name: MisconceptionName, dtype: object"
Congruency in Other Shapes Distinguish between congruency and similarity Tom and Katie are discussing congruence and similarity. Who is correct? Tom says these two squares are congruent ![An image of two squares. A little one and a big one. They are enlargements of each other.]() Katie says these two squares are similar ![An image of two squares. A little one and a big one. They are enlargements of each other.]() Neither is correct,"2312    Thinks congruent shapes are the same shape but...
Name: MisconceptionName, dtype: object"
BIDMAS Use the order of operations to carry out calculations involving powers 8-7 ÷ 6^3= Which calculation should you do first? It doesn't matter: you get the same answer,"2532    Believes order of operations does not affect t...
Name: MisconceptionName, dtype: object"
Angles in Polygons Work out the size of each interior angle in a regular polygon What is the size of each interior angle in a regular octagon? 180^,"773    Does not understand to find each interior angl...
Name: MisconceptionName, dtype: object"
Adding and Subtracting Negative Numbers Carry out addition problems involving two negative integers  (-3)+(-5)= 8,"1639    Believes adding two negatives gives a positive...
Name: MisconceptionName, dtype: object"
Multiplying and Dividing Negative Numbers Raise negative numbers to powers (-2)^4= -8,"1597    Believes multiplying two negatives gives a neg...
Name: MisconceptionName, dtype: object"
"Adding and Subtracting Negative Numbers Carry out addition problems involving one negative integer ![Diagram of a thermometer showing positive and negative temperatures, with an arrow labelled +5 going from -1 up to 4]() Which of the following calculations is represented on the thermometer? 1+4=5","2469    Believes a negative number can be replaced wit...
Name: MisconceptionName, dtype: object"
"Other Sequences Recognise a Fibonacci sequence Tom and Katie are discussing Fibonacci sequences.  Tom says this is a Fibonacci sequence: 1,1,2,3,5,8, …  Katie says this is a Fibonacci sequence: 1,2,3,5,8,13, …  Who is correct? Neither is correct","2228    Does not know what a Fibonacci sequence is
Name: MisconceptionName, dtype: object"
Expanding Double Brackets Multiply an integer and an algebraic term  John is expanding these two brackets.  What should he get when he multiplies the two terms indicated by the arrows? ![(x+5)(x-3)]() x-3,"2143    Adds instead of multiplying when expanding bra...
Name: MisconceptionName, dtype: object"
Simplifying Expressions by Collecting Like Terms Simplify algebraic expressions to maintain equivalence by collecting like terms involving just one linear variable Simplify the following by collecting like terms.      5 s-6 s+12 s-11 s  0 s,"606    Does not understand how to simplify fractions
Name: MisconceptionName, dtype: object"
"BIDMAS Solve problems that combine addition and subtraction ![Think of a number, then subtract 5, next divide by 8, next add 4, and finally multiply by 7.]() Jo says you can write this as:      7((n-5)/8+4)  Paul says you can write this as:      7((n-5) ÷ 8)+4  Who is correct? Neither is correct","1507    Carries out operations from left to right rega...
Name: MisconceptionName, dtype: object"
Simplifying Expressions by Collecting Like Terms Simplify algebraic expressions to maintain equivalence by collecting like terms involving just two linear variables Which answer shows the following calculation using the correct algebraic convention?  a+6+a+j+5+j+j 11+a^2+j^3,"1644    Confuses collecting like terms with multiplica...
Name: MisconceptionName, dtype: object"
"Factors and Highest Common Factor Understand the relationship between different factors of a number If 12 is a factor of a number, then another factor of that number must be... 24","573    Thinks numbers are divisible by all multiples ...
Name: MisconceptionName, dtype: object"
"Simplifying Expressions by Collecting Like Terms Simplify algebraic expressions to maintain equivalence by collecting like terms involving just two linear variables Which expression should replace the star in the addition pyramid? ![A pyramid showing the expressions 2a, -b and 2a-2b across the base from left to right. Above the 2a and -b is a star. Above the -b and the 2a-2b is written 2a-3b]() -2 a b","1695    Thinks you add all the bricks in a row in an a...
Name: MisconceptionName, dtype: object"
"Rounding to the Nearest Whole (10, 100, etc) Round integers to the nearest other power of 10 What is 875,599 rounded to the nearest 10,000 ? 876,000","1248    Rounds to the wrong degree of accuracy (rounds...
Name: MisconceptionName, dtype: object"
Mental Multiplication and Division Identify that a problem needs to be solved using multiplication Which of the following calculations would solve this problem? Fred is monitoring the growth of his plant. The plant grew 7  cm every week for 35 weeks. By how much did the plant grow in total? 35+7,"1063    Adds rather than multiplies when asked for a t...
Name: MisconceptionName, dtype: object"
