text,label
ordering decimals read a decimal on a scale where the required measurement is marked by a dash between two numbers a number line from 0 to 1 split into 5 parts with a red arrow pointing to the marker for the value 04 what number is the arrow pointing to \ 2 \,2053
temperature units read a negative integer temperature from a thermometer what temperature does the thermometer show a thermometer showing the temperature in degrees celsius there are five steps on the scale between 10 and 0 and five steps between 0 and 10 the temperature is shown at 4 steps below 0 \ 4^{\circ} \mathrm{c} \,2053
adding and subtracting negative numbers carry out addition problems involving one negative integer diagram of a thermometer showing positive and negative temperatures with an arrow labelled 9 going from 3 up to 6 which of the following calculations is represented on the thermometer \ 369 \,2054
multiplying and dividing with decimals multiply a decimal by an integer work out \ 06 \times 11 \ \ 66 \,2055
mental multiplication and division multiply a decimal by an integer \ 94 \times 50 \ \ 4700 \,2055
surface area of prisms calculate the surface area of a cuboid where the dimensions are given in the same units which of the following calculations would give you the total surface area of this cuboid in \ \mathrm{cm}^{2} \ a cuboid the height is 4cm the depth is 3cm and the width is 6cm \ 6 \times 4 \times6 \times 3 \times4 \times 3 \,2056
multiplying fractions multiply proper fractions in the form fraction integer \ 7 \times \frac{1}{4}7 \div \ not possible,2066
factorising into a double bracket factorise a quadratic expression in the form x bx c when factorising \ x^{2}5 x6 \ we need two numbers that add to give \ 5 x \ and multiply to give \ 6 \,2068
averages mean median mode from a list of data calculate the mode as an average from a list of data when there are two or more modes what is the mode of the following numbers \ 114677 \ there is no mode,2069
writing ratios divide a quantity into two parts for a given a ratio where each part is an integer for every \ 3 \ green squares there are \ 1 \ red squares how many squares should be coloured green in the grid on the right \begin{tabular}{llll} \hline \\\ \\\ \\\ \\\ \\ \hline \\\ \\\ \\\ \\\ \\ \hline \\\ \\\ \\\ \\\ \\ \hline \\\ \\\ \\\ \\\ \\ \hline \end{tabular} \ 8 \,2071
sharing in a ratio given information about one part work out other parts the ratio of adults to children at a party is \ 1\ 4 \ there are \ 20 \ adults how many children are there \ 20 \,2071
converting between fractions and decimals convert fractions less than 1 to terminating decimals of 1 decimal place what is \ \frac{3}{5} \ as a decimal \ 035 \,2073
converting between fractions and decimals convert fractions less than 1 to terminating decimals of 1 decimal place what is \ \frac{4}{5} \ as a decimal \ 045 \,2073
simultaneous equations recognise whether you need to add or subtract linear equations in order to eliminate a variable what do you need to do to eliminate the \ q s \ in each of these pairs of simultaneous equations pair \ 1 \ \ \begin{array}{l} 5 p2 q12 \\ 3 p2 q8 \end{array} \ pair \ 2 \ \ \begin{array}{l} 5 p2 q12 \\ 3 p2 q8 \end{array} \ subtract pair \ 1 \ subtract pair \ 2 \,2077
simplifying fractions express one quantity as a fraction of another write \ 16 \ over \ 28 \ as a fraction in its simplest terms \ \frac{1}{13} \,2078
multiplying and dividing algebraic fractions divide algebraic fractions involving nonlinear expressions step \ 3 \ which of the options is the final answer expressed as simply as possible \ \begin{aligned} \frac{3 x1}{3} \div \frac{9 x^{2}1}{12} \\ \frac{3 x1}{3} \times \frac{12}{9 x^{2}1} \\ \frac{3 x1}{3} \times \frac{12}{3 x13 x1} \end{aligned} \ \ \frac{5}{3 x} \,2078
squares cubes etc multiplication law of indices with positive integer powers and a different base number tom and katie are arguing about \ 4^{2} \times 2^{2} \ tom says \ 4^{2} \times 2^{2}64 \ katie says \ 4^{2} \times 2^{2}8^{4} \ who is correct both tom and katie,2084
function machines for a given algebraic input find the output of a function machine a function machine with 3 rectangles in a row joined by arrows pointing from left to right the first rectangle on the left has input written above it and 5a 2 written inside it the middle rectangle has 2 written inside it and the final rectangle is empty and has output written above it what is the output of this function machine \ 7 a4 \,2085
expanding single brackets multiply algebraic terms where both are linear versions of different letters eg 4a x 2b what is the answer to \ 4 c \times 5 d \ \ 9 c d \,2085
substitution into formula substitute positive integer values into expressions involving powers or roots when \ h10 \ which of the following pairs of statements is true \ \begin{array}{l}3 h^{2}900 \\ 3 h^{2}900\end{array} \,2087
substitution into formula substitute positive integer values into expressions involving powers or roots when \ h5 \ which of the following pairs of statements is true \ \begin{array}{l}3 h^{2}225 \\ 3 h^{2}75\end{array} \,2087
volume of prisms calculate the volume of other prisms when the dimensions are given in the same units a triangular based prism tom likes to remember volume of a prism area of cross section \ x \ depth in this shape what length is the depth \ 5 \mathrm{mm} \,2091
combined events identify the outcomes of more than one event these are fair spinners how many possible outcomes are there if they are spun together and both scores are recorded two spinners one is a foursided spinner with 4 equal sections labelled 1 2 3 and 4 one is a fivesided spinner with 5 equal sections labelled 1 2 3 4 and 5 \ 5 \,2094
block graphs and bar charts interpret a bar chart the bar chart shows the number of cups of tea and coffee sold in a caf over \ 4 \ days how many cups of coffee were sold on tuesday a dual bar bar chart showing the number of cups of tea and coffee sold monday to thursday the vertical scale showing the number of cups sold has 10 small boxes between 0 and 10the bar for tea on tuesday reaches 2 small boxes above 10 the bar for coffee on tuesday reaches 5 small boxes above 40 \ 50 \,2095
real life graphs calculate the gradient on a linear section on a real life graph the cost of a taxiride is shown on the graph what is the cost per mile the graph is cost on the vertical axis and distance miles on the horizontal axis the graph is a straight line from 0 2 to 5 6 \ 1 \,2095
block graphs and bar charts interpret a bar chart a bar chart with blue vertical bars the xaxis is titled fruits and the yaxis is titled number of children and its scale is from 0 to 50 in steps of 10 the bars represent the following numbers of children banana 30 apple 20 kiwi 30 orange 35 pineapple 10 \begin{tabular}{cc} \hline type of fruit number of children\\ \hline banana \ 30 \ \\ \hline apple \\ \hline kiwi \ 30 \ \\ \hline orange \\ \hline pineapple \ 10 \ \\ \hline \end{tabular} using the bar chart what two numbers are missing from the table \ 20 \ and \ 30 \,2095
block graphs and bar charts interpret a bar chart a bar chart with blue vertical bars the xaxis is titled fruits and the yaxis is titled number of children and its scale is from 0 to 50 in steps of 10 the bars represent the following numbers of children banana 30 apple 20 kiwi fruits 30 orange 35 pineapple 10 \begin{tabular}{cc} \hline type of fruit number of children\\ \hline banana \ \ \\ \hline apple \ 20 \ \\ \hline kiwi \ 30 \ \\ \hline orange \ \ \\ \hline pineapple \ 10 \ \\ \hline \end{tabular} using the bar chart what two numbers are missing from the table \ 30 \ and \ 40 \,2095
other graphsothers read values from piecewise functions tom is has correctly drawn the graph of the following function \ y\left\{\begin{array}{c} 3 \text { for } 0 \leq xq \\ p \text { for } 15 \leq x4 \\ 25 \text { for } 4 \leq x7 \end{array}\right \ what are the values of \ p \ and \ q \ the graph is three separate horizontal lines it goes from 03 to 15 3 then 15 2 to 4 2 and the last section is from 4 25 to 7 25 \ \begin{array}{l}p2 \\ q1\end{array} \,2095
block graphs and bar charts interpret a bar chart the bar chart shows the number of cups of tea and coffee sold in a caf over \ 4 \ days how many cups of coffee were sold on wednesday a dual bar chart showing number of cups of tea and coffee sold monday to thursday on monday 25 teas and 38 coffees sold tuesday 10 teas and 45 coffees wednesday 25 teas and 30 coffees thursday 43 teas and 40 coffees \ 30 \,2095
direct proportion read values off a real life graph this is a conversion graph between pints and litres which of the following is the best estimate for the number of pints equivalent to \ 50 \ litres a graph on gridded paper showing litres on the y axis from 0 to 50 and pints on the x axis from 0 to 90 a straight line goes from the origin and passes through 3520 not marked just a point it goes through but extends the whole way up the graph \ 85 \ pints,2095
writing expressions write algebraic expressions with correct algebraic convention which answer shows the following calculation using the correct algebraic convention \ y \times xb \times 3 \ \ 3 b x y \,2098
area of simple shapes calculate the area of a parallelogram where the dimensions are given in the same units what is the area of this parallelogram parallelogram with base length 5cm perpendicular height 4cm and slant length 6cm \ 30 \mathrm{cm}^{2} \,2105
ordering negative numbers identify where negative nonintegers lie on a number line here is a number line a horizontal numberline with 13 vertical equally spaced dashes representing the position of numbers the 1st dash is labelled with 6 the 3rd dash is labelled 4 the 5th dash is labelled 2 the 7th dash is labelled 0 the 9th dash is labelled 2 the 11th dash is labelled 4 and the 13th dash is labelled 6 a red arrow labelled with a question mark is pointing halfway between the 3rd and 4th dashes which of the following numbers could be indicated by the arrow \ 45 \,2109
adding and subtracting negative numbers carry out addition problems involving one negative integer peter is counting up in threes he starts at \ 16 \ what is the \ 5^{\text {th }} \ number he says \ 31 \,2109
ordering negative numbers read an integer on a scale where the required measurement is marked by a dash between two numbers what is the value of b a vertical numberline with 7 horizontal equally spaced dashes representing the position of numbers 10 next to the bottom dash and 2 next to the top dash are the only numbers marked on the line an arrow labelled b is pointing at the middle dash \ 8 \,2109
averages and range from frequency table interpret numbers in a frequency table bob recorded the number of cars he sold in one week how many cars did he sell altogether \begin{tabular}{cc} \hline colour frequency \\ \hline blue \ 3 \ \\ \hline black \ 2 \ \\ \hline silver \ 4 \ \\ \hline red \ 1 \ \\ \hline other \ 3 \ \\ \hline \end{tabular} \ 10 \,2111
horizontal and vertical lines recognise the equations of horizontal lines from a diagram what is the equation of this line a graph showing a horizontal line going through 4 on the y axis \ x4 \,2113
horizontal and vertical lines recognise the equations of vertical lines from a diagram what is the equation of this line a graph showing a vertical line going through a number on the x axis the number is one box to the right of 10 where there are 5 boxes between 0 and 10 \ y8 \,2113
quadratic graphsothers identify the line of symmetry of curves in the form x ax b this is the graph of \ yx4x2 \ \ w \ what is the equation of the line of symmetry \ y1 \,2113
horizontal and vertical lines recognise the equations of horizontal lines from a diagram what is the equation of this line a coordinate grid from 0 to 10 in the y direction and 5 to 10 in the x direction there is a line drawn passing through the coordinates 57 07 57 107 \ x7 \,2113
horizontal and vertical lines recognise the equations of vertical lines from a diagram what is the equation of this line a coordinate grid with a red line drawn on passing through the points 210 22 2 0 24 210 \ y2 \,2113
quadratic graphsothers identify the line of symmetry of curves in the form x ax b this is the graph of \yx1x3\ a set of axes with the graph yx1x3 drawn on what is the equation of the line of symmetry \ y1 \,2113
completing the square complete the square for expressions that end up in the form ax b c when aaron completes the square what should replace the triangle \ 3 g^{2}18 g7 \equiv 3g3^{2} \triangle \ \ \triangle88 \,2114
adding and subtracting negative numbers perform calculations with temperature when given in the same units which statement about the temperatures \ 7^{\circ} \mathrm{c} \ and \ 5^{\circ} \mathrm{c} \ is true \ 5^{\circ} \mathrm{c} \ is \ 2^{\circ} \mathrm{c} \ hotter than \ 7^{\circ} \mathrm{c} \,2119
multiplying and dividing with decimals divide decimals by 100 \ 306 \div 100 \ \ 000306 \,2123
converting mixed number and improper fractions read a fraction on a scale where the required number is marked by a dash between two numbers what improper fraction is shown on the number line line with 5 dashes spaced equally no dashes at the start and end of the line first dash marked with a 1 fourth dash marked with a 2 blue arrow pointing upwards towards the third dash \ \frac{4}{2} \,2124
gradient as change in y over change in x given a line segment calculate the gradient where the gradient is a positive integer what is the gradient of this line a set of axes with a graph drawn on the graph passes through the following points 33 22 11 00 11 22 and 33 \ x \,2127
gradient as change in y over change in x given a line segment calculate the gradient where the gradient is a positive integer what is the gradient of this line a set of axes with a graph drawn on the graph passes through the points 00 and 12 \ 2 x \,2127
expanding double brackets expand double brackets with an extra variable outside when you multiply out the brackets and simplify what replaces the triangle \ mm2m2 \equiv m^{3} \bigstar \ m^{2} \triangle \ m \ \ \triangle2 \,2131
time series and line graphs read values off a displacementtime graph how far away from home was rachel at 1215 a line graph with title a graph to show the distance rachel travels from her home on her daily run the xaxis is titled time and is labelled with times from 0800 to 1300 in steps of 1 hour with the axis going half an hour beyond 1300 the yaxis is titled distance from home km and the scale is from 0 to 8 in steps of 1km the following points are plotted and joined together 0800 0 0830 2 0900 351000 6 1030 7 1100 751230 751300 45 1330 0 \ 750 \mathrm{m} \,2132
percentages of an amount express one quantity as a percentage of another mentally what is \ 50 \mathrm{m} \ as a percentage of \ 5 \mathrm{km} \ \ 10 \ \,2132
length units convert between m and km \ 4000 m \ is the same as ____ \km\ \ 40 \,2132
multiplying and dividing with decimals divide decimals by 10 \ 432 \div 10 \ \ 4302 \,2133
parallel lines recognise perpendicular lines tom and katie are discussing this pair of lines tom says they are equal length katie says they are perpendicular who do you agree with two blue lines each with a little red line marked across them the blue lines dont touch each other but they are closer together at one end neither is correct,2137
angles in polygons find missing angles in a nonspecial quadrilateral what is the size of angle \ p \ in this quadrilateral not drawn to scale \ 70^{\circ} \,2137
percentages of an amount calculate percentage of an amount mentally where the percent is a multiple of 10 \ 30 \ \ of \ 120 \ \ 30 \,2138
percentages of an amount shade percentages of a shape where the percent is an integer how many rectangles would you need to shade so that \ 22 \ \ of this shape is shaded \begin{tabular}{llllllllll} \hline \\space\ \\space\ \\space\ \\space\ \\space\ \\space\ \\space\ \\space\ \\ \hline \\space\ \\space\ \\space\ \\space\ \\space\ \\space\ \\space\ \\space\ \\ \hline \\space\ \\space\ \\space\ \\space\ \\space\ \\space\ \\space\ \\space\ \\ \hline \\space\ \\space\ \\space\ \\space\ \\space\ \\space\ \\space\ \\space\ \\ \hline \\space\ \\space\ \\space\ \\space\ \\space\ \\space\ \\space\ \\space\ \\ \hline \end{tabular} not possible,2138
quadratic sequences find the nth term rule for ascending quadratic sequences in the form x bx c \1021344966 \ldots\ when calculating the nthterm rule of this sequence what should replace the triangle nthterm rule \ n^{2} \\ \color{red}\triangle \ \n\ \ \color{purple}\square \ \ 1 \ or just a sign,2139
simplifying algebraic fractions simplify an algebraic fraction by factorising the numerator simplify the following if possible \ \frac{m^{2}2 m3}{m3} \ \ m1 \,2142
factorising into a double bracket factorise a quadratic expression in the form x bx c when factorising \ x^{2}6 x8 \ we need two numbers that add to give \ 8 \ and multiply to give \ 6 \,2142
expanding double brackets expand two brackets with linear terms in the form x ax b what should replace the circle when these two brackets are expanded and simplified \ p3p1 \equiv p^{2} \triangle p \bigcirc \ \ \bigcirc2 \,2143
expanding double brackets expand two brackets with linear terms in the form x ax b which of the following answers shows a correct expansion of the expression below \ x4x1 \ \ x^{2}x4 x3 \,2143
expanding double brackets multiply an integer and an algebraic term john is expanding these two brackets what should he get when he multiplies the two terms indicated by the arrows \ x5x3 \ \ x3 \,2143
expanding double brackets expand two brackets with linear terms in the form ax bcx d alison is expanding these two brackets what should she get when she multiplies the two terms indicated by the arrows the two brackets are 5p42p3 the arrows are pointing at the 5p in the first bracket and the 3 in the second bracket \ 2 p \,2143
expanding double brackets expand two brackets with linear terms in the form ax bcx d molly is expanding these two brackets what should she get when she multiplies the two terms indicated by the arrows the brackets shown are 2p13p4 the arrows are pointing at the 1 in the first bracket and the 4 in the second bracket \ 5 \,2143
expanding double brackets expand two brackets with linear terms in the form x ax b which of the following answers shows a correct expansion of the expression below \ x5x2 \ \ x^{2}2 x5 x3 \,2143
fractions of an amount calculate unit fractions of an amount \ \frac{1}{5} \ of \ 35 \ \ 30 \,2154
fractions of an amount calculate unit fractions of an amount \ \frac{1}{7} \ of \ 56 \ \ 49 \,2154
reflection reflect an object or a point in a horizontal line with the line of reflection drawn where the line of reflection lies on the edge or outside the object the triangle is reflected in the dashed line what are the new coordinates of point \ p \ a set of axes xaxis from 1 to 7 yaxis from 2 to 8 three points are plotted and joined to make a triangle 2 4 4 4 2 7 point 2 4 is labelled with the letter p the line y4 is shown with a blue dashed line \ 24 \,2155
averages and range from frequency table calculate the mean from a frequency table this table shows the number of pets a group of students owns if calculating the mean number of pets owned what would replace the star \begin{tabular}{ccc} \hline number of pets frequency \\ \hline \ 0 \ \ 9 \ \\ \hline \ 1 \ \ 5 \ \\ \hline \ 2 \ \ 4 \ \ \color{gold}\bigstar \ \hline \ 3 \ \ 2 \ \\ \hline \ 4 \ \ 3 \ \\ \hline \end{tabular} \ 2 \div 405 \,2159
percentages of an amount express one quantity as a percentage of another mentally i increase \ 200 \ by \ 50 \ \ then i increase the new amount by \ 10 \ \ what percentage of the original amount do i have now \ 155 \ \,2160
properties of polygons given the name of a polygon draw or identify a corresponding diagram which of the following shapes is a hexagon a regular eight sided shape,2161
rounding to decimal places round numbers greater than 1 to one significant figure jo and paul are arguing about rounding jo says \ \mathbf{9 9 9 6} \ rounded to \ 1 \ significant figure is \ \mathbf{1 0 0} \ paul says \ \mathbf{9 9 9 6} \ rounded to \ 1 \ decimal place is \ \mathbf{1 0 0} \ who is correct both jo and paul,2162
frequency tables interpret numbers in a frequency table dave has recorded the number of pets his classmates have in the frequency table on the right \begin{tabular}{cc} \hline number of pets frequency \\ \hline \ 0 \ \ 4 \ \\ \hline \ 1 \ \ 6 \ \\ \hline \ 2 \ \ 3 \ \\ \hline \ 3 \ \ 2 \ \\ \hline \ 4 \ \ 5 \ \\ \hline \end{tabular} how many people did dave record the results of \ 10 \,2166
multiplying fractions find missing numbers in a fraction multiplication \ \frac{3}{5} \times \frac{1}{2} \ there are no values that make this calculation work,2173
bidmas use the order of operations to carry out calculations involving roots \ \sqrt{8^{2}} \ \ 16 \,2175
converting mixed number and improper fractions simplify fractions that simplify to a unit fraction write the following fraction in its simplest form \ 3 \frac{7}{21} \ cannot be simplified,2178
adding and subtracting negative numbers carry out addition problems involving one negative integer jamie is counting up in threes he starts at \ 14 \ what is the \ 5^{\text {th }} \ number he says \ 29 \,2185
ordering negative numbers order negative decimals with a different number of digits tom and katie are discussing negative numbers tom says \ 129 \ katie says \ 0401041 \ who is correct only tom,2185
ordering negative numbers order negative decimals with the same number of digits here are the depths below sea level of \ 3 \ creatures starfish \ 7 m \ shark \ 9 m \ dolphin \ 83 \mathrm{m} \ arrange their depths in ascending order starting with the deepest \ 1^{\text {st }} \ starfish \ 2^{\text {nd }} \ dolphin \ 3^{\text {rd }} \ shark,2185
solving linear inequalities solve onestep linear inequalities in one variable where the variable appears on one side of the equation jo and paul are arguing about the solution to this inequality \t303\ jo says \ t \ could be \ 34 \ paul says \ t \ could be \ 34 \ who is correct both jo and paul,2185
ordering negative numbers order negative decimals with the same number of digits here are the depths below sea level of \ 3 \ creatures tuna \ 26 m \ ray \ 6 m \ ling \ 15 \mathrm{m} \ arrange their depths in ascending order starting with the deepest \ \begin{array}{l}1^{\text {st }} \text { ling } \\ 2^{\text {nd }} \text { tuna } \\ 3^{\text {rd }} \text { ray }\end{array} \,2185
multiplying and dividing with decimals multiply a decimal by an integer work out \ 03 \times 12 \ \ 0036 \,2187
fractions of an amount identify nonunit fractions when part of a shape what fraction of the rectangle is shaded a rectangle split into 10 equal parts with 3 parts shaded in yellow \ \frac{3}{7} \,2190
averages mean median mode from a list of data calculate the median as an average from an odd numbered list of data what is the median of the following numbers \ 3561818 \ \ 18 \,2198
averages mean median mode from a list of data calculate the median as an average from an even numbered list of data what is the median of the following numbers \ 35618184 \ \ 18 \,2198
fractions of an amount calculate nonunit fractions of an amount \ \frac{3}{5} \ of \ 30 \ \ 50 \,2199
adding and subtracting with decimals subtract decimals from integers how should you line up the digits to calculate \ 70612 \ a column subtraction written as 70 0612 the 7 is above the 6 the decimal point in 70 is above the 1 and the 0 of 70 is above the 2,2203
compound area calculate missing lengths of shapes by geometrical inference where the lengths given are in the same units what is the area of the shaded section of this composite shape made from rectangles a compound shape making an upside down t shape where there is a rectangle across the bottom and a rectangle attached above this slightly to the left of the centre the full width across the bottom is 16m the partial width on the left is 2m the partial width on the top block is 7m the full height on the right is 9m the partial height on the left is 3m the shaded section is the right hand rectangle from the right edge up to where the top rectangle begins \ 10 \mathrm{cm}^{2} \,2204
writing ratios represent written scenarios as ratios for every \ 2 \ marbles karen has marty has \ 3 \ write the number of marbles karen and marty have as a ratio with karens part first \ 2\ 5 \,2208
writing expressions recognise and name a variable which of the following is the most appropriate word to describe \ p \ in this \ 3 p7 \ expression,2209
perpendicular lines identify perpendicular lines written in any other form which of the following lines is perpendicular to \y5 \text { }\ \ y\frac{1}{5} \,2214
factors and highest common factor recognise when to find a factor to solve a problem emma has \ 24 \ cakes to give away to her friends to work out what numbers of friends emma could give equal amounts of cake to without having any cakes left over emma needs to know the ___ of \ 24 \ reciprocal,2215
expanding double brackets expand two brackets with linear terms in the form ax bx c when you multiply out the brackets and simplify what replaces the triangle \ 3 m2m2 \equiv \bigstar \ m^{2} \triangle \ m \bigcirc \ \ \triangle4 \,2225
perimeter calculate missing lengths of shapes by counting squares john is labelling the lengths of the sides of this shape a hexagon with one side length 3 squares labelled 6cm the side labelled with the gold star is 1 square in length what should replace the star \ 05 \mathrm{cm} \,2226
other sequences recognise a fibonacci sequence expressed as a pattern which of the following is the best way to describe this sequence a pattern with 6 terms made of green and red dots the first term is a green dot the second a red dot the third is one red and one green dot the fourth term is made of one green and two red dots the fifth term is made from two green dots and three red dots the sixth term is made of five red dots and three green dots geometric,2228
quadratic sequences recognise that a sequence is quadratic when expressed as a pattern which of the following is the best way to describe this sequence first three patterns in a sequence they are all rectangles made up of small squares pattern 1 is three small squares on top of one another so the dimensions of the rectangle are 1 across and 3 up pattern 2 is a rectangle of dimensions 2 squares across and 6 up pattern 3 is a rectangle of dimensions 3 squares across and 9 squares up fibonacci,2228
other sequences recognise a fibonacci sequence tom and katie are discussing fibonacci sequences tom says this is a fibonacci sequence \ 112358 \ldots \ katie says this is a fibonacci sequence \ 1235813 \ldots \ who is correct neither is correct,2228
substitution into formula identify pairs of numbers that satisfy an equation with two unknowns \ xy8 \ which pair of numbers fits the equation \ \begin{array}{c}x8 \\ y1\end{array} \,2230
substitution into formula identify pairs of numbers that satisfy an equation with two unknowns \ xy20 \ which pair of numbers fits the equation \ \begin{array}{l}x8 \\ y12\end{array} \,2230
volume of prisms calculate the volume of a triangularbased prism when the dimensions are given in the same units amy wants to calculate the volume of this shape which face should she work out the area of to help her the diagram shows a right angled triangular prism with arrows pointing to one of the right angled triangle faces and the three rectangular faces d points to the base which is the rectangular face coming off the long horizontal side of the right angled triangle,2231
adding and subtracting fractions add proper fractions with different denominators which do not share a common factor the fractions in the two circles below add to give the fraction in the circle above what should replace the question mark two circles containing the fractions 35 and 27 both linked to a third circle above \ \frac{5}{35} \,2234
adding and subtracting fractions subtract proper fractions with different denominators where one is a multiple of the other \ \frac{3}{4}\frac{1}{12}\frac{2}{\bigstar} \ what should replace the star \ 48 \,2234
adding and subtracting algebraic fractions add algebraic fractions where one denominator is a multiple of the other write this as a single fraction as simply as possible \ \frac{3}{2 x}\frac{4}{x} \ \ \frac{7}{2 x} \,2234
adding and subtracting fractions subtract proper fractions with different denominators which do not share a common factor work out \ \frac{5}{7}\frac{1}{4} \ give your answer in the simplest form \ \frac{1}{7} \,2234
percentages of an amount shade percentages of a shape where the percent is a multiple of 10 how many rectangles would you need to shade so that \ 60 \ \ of this shape is shaded a rectangle split into 20 equal parts \ 3 \,2238
factorising into a double bracket factorise a quadratic expression in the form ax bx c where a is prime step 1 factorise the following expression \ 3 x^{2}5 x2 \ \ 3 x23 x1 \,2240
factorising into a double bracket factorise a quadratic expression in the form ax bx c factorise \ 9 x^{2}24 x16 \ \ 9 x4^{2} \,2240
factorising into a double bracket factorise a quadratic expression in the form ax bx c where a is prime step 1 factorise the following expression \ 2 x^{2}7 x3 \ \ 2 x12 x3 \,2240
quadratic equations solve quadratic equations using the quadratic formula where the coefficient of x is 1 vera wants to solve this equation using the quadratic formula \ h^{2}45 h \ what should replace the triangle the image shows the structure of the quadratic formula it says plus or minus the square root and the triangle is the first thing after the square root sign with a minus sign after it \ 16 \,2245
squares cubes etc calculate the square root of a number what is the value of the missing number \begin{tabular}{cc} \hline \multicolumn{2}{c}{\ 15^{2} \} \\ \hline\ \square^{2} \ \ 2 \ \\ \hline \end{tabular} \ 405 \,2248
other sequences continue a sequence involving triangle numbers here are two consecutive triangle numbers \ 120136 \ldots \ what is the next triangle number in the sequence \ 152 \,2250
measuring angles use a protractor to draw angles between 0 and 90 which diagram shows an angle of \ 55^{\circ} \ a 180 degree protractor straight edge at the bottom with 2 red lines and a blue sector marking out an angle being measured by the protractor the angle is between the red line that is at 0 inner scale and 180 outer scale on the right of the protractor anticlockwise to the red line that is half way between 40 and 50 inner scale and halfway between 140 and 130 outer scale,2251
linear sequences nth term given a term in an ascending integer linear sequence use the nth term rule to find its position in that sequence here are the first \ 4 \ terms of a sequence \ \begin{array}{lllll}11 15 19 23 \ldots\end{array} \ what position in the sequence is the number \ 87 \ \ 2175 \,2252
linear sequences nth term write a missing term of an ascending integer linear sequence the \ 1^{\text {st }} \ term in a linear sequence is \ 7 \ the \ 4^{\text {th }} \ term of the sequence is \ 25 \ what is the \ 8^{\text {th }} \ term of the sequence \ 56 \,2252
linear sequences nth term write a missing term of an ascending integer linear sequence the \ 1^{\text {st }} \ term in a linear sequence is \ 8 \ the \ 4^{\text {th }} \ term of the sequence is \ 41 \ what is the \ 8^{\text {th }} \ term of the sequence \ 88 \,2252
linear sequences nth term given a term in an ascending integer linear sequence use the nth term rule to find its position in that sequence here are the first \ 4 \ terms of a sequence \ \begin{array}{lllll}11 15 19 23 \ldots\end{array} \ what position in the sequence is the number \ 67 \ \ 1675 \,2252
expanding double brackets expand double brackets with an extra variable outside when you multiply out the brackets and simplify what replaces the triangle \ mm5m5 \equiv m^{3} \bigstar \ m^{2} \triangle \ m \bigcirc \ \ \triangle0 \ no \ m \ term,2256
factorising into a double bracket factorise a quadratic expression in the form x bx c when \ x^{2}x12 \ is factorised what will appear in the box below \ x3 \ \ x15 \,2256
multiples and lowest common multiple identify common multiples of three or more numbers which of the following numbers is a common multiple of \ 46 \ and \ 12 \ \ 20 \,2260
properties of polygons identify or mark lines of symmetry on a shape which of the combinations of properties are not possible for a polygon rotation symmetry order \ 2 \ and \ 0 \ lines of symmetry,2261
sharing in a ratio given information about one part work out other parts josh and lucy share some money in the ratio \ 3 7 \ josh receives \ 84 \ how much money does lucy receive \ 36 \,2262
writing ratios convert fractions to ratios james and cameron are watching a film they pause it with one seventh left to watch what is the ratio of how much they have watched to how much the have yet to see an image of a television 16,2262
writing ratios convert fractions to ratios \ \frac{3}{7} \ of a group of students are boys what would be a possible ratio of boys to girls \ 4 3 \,2262
place value find 100 less than a given number what number is \ 100 \ less than \ 325076 \ \ 324076 \,2264
place value find another power of 10 less than a given number what number is \ 10000 \ less than \ 509570 \ \ 409570 \,2264
place value find 100 less than a given number what number is \ 100 \ less than \ 876099 \ \ 875099 \,2264
probability of single events assign probabilities to single events using fractions a box contains \ 10 \ coloured counters \ 3 \ of the counters are pink \ 3 \ of the counters are blue the rest of the counters are green what is the probability of choosing a green counter \ \frac{1}{3} \,2265
basic angle facts straight line opposite around a point etc recognise the angles around a point relationship what is the relationship between these two angles \ \theta \ they add together to make \180\degree\,2266
translation and vectors describe simple directions to translate a shape or object using words not vectors describe the movements to get from \ 52 \text { to }01 \ left \ 5 \ squares up \ 4 \ squares,2269
linear equations solve three or more step linear equations with the variable on one side with all positive integers kieran thinks of a number he doubles it and adds \ 6 \ he then divides it by \ 2 \ the answer is \ 8 \ what was his original number a cartoon of a man in this question called kieran wearing a shirt tie grey trousers and black shoes he is thinking of a number we can tell this because he has a thought bubble above his head with a in it \ 20 \,2271
mental addition and subtraction complete missing number mental subtraction problems with numbers over 1000 a \ 4 \ digit number belongs in this box to make the calculation true \ \square60271253 \ what is the \ 4^{\text {th }} \ digit of the number that belongs in the box \ 4 \,2271
perpendicular lines find a negative reciprocal \ \frac{2}{5} \times \star1 \ what should replace the star \ \frac{2}{5} \,2271
perpendicular lines find a negative reciprocal \ \frac{3}{4} \times \star1 \ what should replace the star \ \frac{3}{4} \,2271
fractions of an amount calculate the whole amount given a fraction of the amount what should replace the star \ \frac{1}{3} \text { of } \color{yellow}\bigstar\\27 \ \ 9 \,2271
mental multiplication and division mental multiplication and the laws of arithmetic \ 15 \times 1215 \times4 \times \text { } \ what should replace the star to make this calculation correct \ 8 \,2273
midpoint between two coordinates given a midpoint and a coordinate work out the position of the other coordinate where at least one value is negative and at least one is a noninteger here are two points and their midpoint what should replace the triangle the image is a set of axes with three points marked one point is 17 the midpoint is 1 05 the third point is given as star triangle so the triangle is the y value of the point \ \delta65 \,2275
